X,Y,Z
-2.293599999999999806e-02,1.231711999999999918e+00,-6.441600000000000104e-02
5.416800000000000087e-02,1.190231999999999957e+00,-9.271999999999998993e-03
5.270400000000000085e-02,1.173151999999999973e+00,3.415999999999999766e-03
5.856000000000000094e-02,1.147775999999999907e+00,-1.268799999999999963e-02
2.830399999999999930e-02,1.153631999999999991e+00,-5.856000000000000094e-03
2.196000000000000035e-02,1.150215999999999905e+00,4.879999999999999898e-04
2.439999999999999808e-02,1.160951999999999984e+00,-6.002400000000000097e-02
2.586399999999999810e-02,1.157048000000000076e+00,4.879999999999999898e-04
6.051199999999999635e-02,1.191695999999999867e+00,-1.951999999999999916e-02
6.051199999999999635e-02,1.197551999999999950e+00,-2.732799999999999813e-02
5.807199999999999862e-02,1.200968000000000035e+00,-6.343999999999999813e-03
2.830399999999999930e-02,1.175103999999999926e+00,4.392000000000000071e-03
5.075199999999999850e-02,1.162903999999999938e+00,-5.807199999999999862e-02
5.660799999999999860e-02,1.159000000000000030e+00,-1.464000000000000024e-03
2.586399999999999810e-02,1.170223999999999931e+00,1.366399999999999906e-02
2.976799999999999932e-02,1.157048000000000076e+00,-1.366399999999999906e-02
5.807199999999999862e-02,1.158023999999999942e+00,-8.784000000000000141e-03
5.904799999999999632e-02,1.162903999999999938e+00,-2.439999999999999895e-03
3.220800000000000052e-02,1.157048000000000076e+00,-2.342400000000000038e-02
4.489599999999999841e-02,1.150703999999999949e+00,-5.856000000000000094e-03
6.148800000000000099e-02,1.159000000000000030e+00,4.879999999999999616e-02
1.117520000000000041e-01,1.153631999999999991e+00,1.707999999999999796e-02
1.263920000000000043e-01,1.116055999999999937e+00,1.707999999999999796e-02
7.222399999999999654e-02,1.095559999999999867e+00,1.268799999999999963e-02
6.685599999999999876e-02,1.060424000000000033e+00,-1.659199999999999911e-02
6.002400000000000097e-02,1.059447999999999945e+00,-9.271999999999998993e-03
8.393599999999999672e-02,1.063352000000000075e+00,4.977600000000000080e-02
4.635999999999999843e-02,1.060912000000000077e+00,4.782399999999999846e-02
6.636799999999999644e-02,1.057984000000000036e+00,2.439999999999999895e-03
1.063839999999999925e-01,1.050175999999999998e+00,3.367200000000000054e-02
9.808799999999999464e-02,1.028704000000000063e+00,4.782399999999999846e-02
6.783200000000000340e-02,1.029679999999999929e+00,3.220800000000000052e-02
7.759199999999999431e-02,1.026264000000000065e+00,1.951999999999999916e-02
1.063839999999999925e-01,1.028704000000000063e+00,2.781600000000000045e-02
4.733599999999999614e-02,1.056519999999999904e+00,5.172799999999999621e-02
5.563200000000000089e-02,1.072135999999999978e+00,6.246399999999999869e-02
1.239519999999999927e-01,1.047736000000000001e+00,2.830399999999999930e-02
8.491200000000000137e-02,1.041391999999999873e+00,7.954400000000000359e-02
5.026399999999999618e-02,1.054567999999999950e+00,6.978399999999999881e-02
7.612800000000000122e-02,1.049199999999999910e+00,4.879999999999999898e-04
1.122399999999999926e-01,1.051639999999999908e+00,1.415199999999999965e-02
7.076000000000000345e-02,1.093119999999999870e+00,1.102879999999999971e-01
5.807199999999999862e-02,1.103855999999999948e+00,9.662400000000000155e-02
1.044319999999999971e-01,1.061887999999999943e+00,1.561599999999999967e-02
7.515199999999999658e-02,1.075064000000000020e+00,4.343199999999999839e-02
6.685599999999999876e-02,1.104832000000000036e+00,7.076000000000000345e-02
1.044319999999999971e-01,1.080919999999999881e+00,2.830399999999999930e-02
9.515999999999999459e-02,1.074087999999999932e+00,4.782399999999999846e-02
4.782399999999999846e-02,1.105320000000000080e+00,9.759999999999999232e-02
2.391199999999999923e-02,1.105807999999999902e+00,5.709600000000000092e-02
2.537599999999999925e-02,1.098975999999999953e+00,4.294399999999999606e-02
9.369600000000000151e-02,1.097512000000000043e+00,4.099200000000000066e-02
8.832800000000000373e-02,1.111663999999999985e+00,7.320000000000000118e-02
5.709600000000000092e-02,1.132160000000000055e+00,9.564799999999999691e-02
4.392000000000000071e-02,1.111663999999999985e+00,2.049600000000000033e-02
4.831200000000000078e-02,1.118495999999999935e+00,2.683999999999999928e-02
5.660799999999999860e-02,1.118983999999999979e+00,7.661600000000000354e-02
2.000799999999999801e-02,1.112640000000000073e+00,3.415999999999999592e-02
3.123199999999999935e-02,1.099952000000000041e+00,1.805599999999999913e-02
8.051999999999999436e-02,1.095072000000000045e+00,3.903999999999999831e-02
7.027200000000000113e-02,1.095559999999999867e+00,3.952800000000000064e-02
5.367999999999999855e-02,1.108735999999999944e+00,1.707999999999999796e-02
3.708799999999999597e-02,1.127767999999999882e+00,2.830399999999999930e-02
6.051199999999999635e-02,1.123863999999999974e+00,2.928000000000000047e-02
1.146800000000000042e-01,1.110687999999999898e+00,7.320000000000000118e-03
9.271999999999999686e-02,1.107272000000000034e+00,1.415199999999999965e-02
7.417599999999999194e-02,1.115080000000000071e+00,2.439999999999999808e-02
4.879999999999999616e-02,1.113127999999999895e+00,-4.879999999999999789e-03
7.027200000000000113e-02,1.122887999999999886e+00,-1.317600000000000021e-02
1.161439999999999972e-01,1.117520000000000069e+00,1.171200000000000019e-02
1.117520000000000041e-01,1.119472000000000023e+00,1.366399999999999906e-02
8.295999999999999208e-02,1.113615999999999939e+00,-4.879999999999999789e-03
8.491200000000000137e-02,1.105320000000000080e+00,-1.171200000000000019e-02
1.102879999999999971e-01,1.095072000000000045e+00,-8.784000000000000141e-03
1.239519999999999927e-01,1.101415999999999951e+00,-2.635200000000000042e-02
1.044319999999999971e-01,1.106783999999999990e+00,-1.951999999999999959e-03
1.127279999999999949e-01,1.092144000000000004e+00,-1.951999999999999959e-03
1.102879999999999971e-01,1.075064000000000020e+00,-2.635200000000000042e-02
8.881599999999999218e-02,1.068719999999999892e+00,-2.488800000000000040e-02
1.268799999999999928e-01,1.083359999999999879e+00,-4.392000000000000071e-03
1.576239999999999863e-01,1.083359999999999879e+00,-1.610400000000000026e-02
1.551839999999999886e-01,1.071159999999999890e+00,-1.756800000000000028e-02
1.454239999999999977e-01,1.058959999999999901e+00,-1.464000000000000024e-02
1.400559999999999861e-01,1.049199999999999910e+00,-4.196799999999999836e-02
1.668959999999999888e-01,1.067255999999999982e+00,-1.756800000000000028e-02
1.732400000000000051e-01,1.087264000000000008e+00,-1.659199999999999911e-02
1.995919999999999916e-01,1.063839999999999897e+00,-2.342400000000000038e-02
1.834879999999999844e-01,1.060912000000000077e+00,-3.708799999999999597e-02
1.698240000000000027e-01,1.055544000000000038e+00,-2.342400000000000038e-02
1.854399999999999937e-01,1.050664000000000042e+00,-2.439999999999999808e-02
1.844639999999999891e-01,1.057007999999999948e+00,-3.757599999999999829e-02
1.883680000000000077e-01,1.060912000000000077e+00,-1.171200000000000019e-02
2.093519999999999825e-01,1.050664000000000042e+00,-8.784000000000000141e-03
1.805599999999999983e-01,1.035047999999999968e+00,-1.707999999999999796e-02
1.712879999999999958e-01,1.038464000000000054e+00,-3.611199999999999827e-02
2.010559999999999847e-01,1.050664000000000042e+00,-1.464000000000000024e-02
2.127679999999999849e-01,1.053592000000000084e+00,-7.320000000000000118e-03
1.922719999999999985e-01,1.049687999999999954e+00,-2.342400000000000038e-02
1.844639999999999891e-01,1.041879999999999917e+00,-1.707999999999999796e-02
1.893439999999999845e-01,1.048712000000000089e+00,-1.707999999999999796e-02
1.776319999999999844e-01,1.062375999999999987e+00,-1.317600000000000021e-02
1.781200000000000006e-01,1.057495999999999992e+00,-1.219999999999999904e-02
2.049600000000000033e-01,1.058472000000000079e+00,-2.391199999999999923e-02
1.781200000000000006e-01,1.060424000000000033e+00,-2.000799999999999801e-02
1.742160000000000097e-01,1.069695999999999980e+00,-1.415199999999999965e-02
1.859280000000000099e-01,1.070184000000000024e+00,-1.317600000000000021e-02
1.937359999999999915e-01,1.077015999999999973e+00,-7.807999999999999836e-03
2.069119999999999848e-01,1.074087999999999932e+00,-6.831999999999999532e-03
1.922719999999999985e-01,1.058472000000000079e+00,-1.805599999999999913e-02
1.800720000000000098e-01,1.065304000000000029e+00,-2.147199999999999803e-02
1.922719999999999985e-01,1.071159999999999890e+00,-1.415199999999999965e-02
2.025200000000000056e-01,1.082872000000000057e+00,-6.343999999999999813e-03
2.059360000000000079e-01,1.073599999999999888e+00,-2.439999999999999895e-03
2.044719999999999871e-01,1.042856000000000005e+00,-1.171200000000000019e-02
2.244799999999999851e-01,1.039439999999999920e+00,-5.856000000000000094e-03
2.337519999999999876e-01,1.051639999999999908e+00,-1.610400000000000026e-02
2.254559999999999897e-01,1.052615999999999996e+00,-7.320000000000000118e-03
2.254559999999999897e-01,1.046759999999999913e+00,-1.415199999999999965e-02
2.142320000000000058e-01,1.042367999999999961e+00,-1.415199999999999965e-02
1.883680000000000077e-01,1.046271999999999869e+00,-1.268799999999999963e-02
1.825120000000000076e-01,1.052127999999999952e+00,-1.561599999999999967e-02
2.078879999999999895e-01,1.052127999999999952e+00,-1.561599999999999967e-02
2.479039999999999855e-01,1.034071999999999880e+00,-1.122399999999999960e-02
2.200880000000000059e-01,1.030167999999999973e+00,-3.903999999999999918e-03
1.693359999999999865e-01,1.044319999999999915e+00,-1.171200000000000019e-02
1.859280000000000099e-01,1.045296000000000003e+00,-2.244799999999999920e-02
2.274079999999999990e-01,1.046271999999999869e+00,-4.392000000000000071e-03
2.147199999999999942e-01,1.047736000000000001e+00,-2.439999999999999895e-03
1.747039999999999982e-01,1.031144000000000061e+00,-2.537599999999999925e-02
1.922719999999999985e-01,1.029191999999999885e+00,-1.415199999999999965e-02
2.195999999999999897e-01,1.044319999999999915e+00,-4.392000000000000071e-03
1.932480000000000031e-01,1.052615999999999996e+00,-1.366399999999999906e-02
1.761679999999999913e-01,1.050664000000000042e+00,-1.268799999999999963e-02
1.708000000000000074e-01,1.053104000000000040e+00,-6.343999999999999813e-03
1.790960000000000052e-01,1.046271999999999869e+00,-1.073599999999999902e-02
1.878799999999999915e-01,1.037487999999999966e+00,-7.807999999999999836e-03
1.829999999999999960e-01,1.046271999999999869e+00,-1.951999999999999916e-02
1.859280000000000099e-01,1.050175999999999998e+00,-1.951999999999999959e-03
1.912959999999999938e-01,1.035536000000000012e+00,-3.415999999999999766e-03
1.751919999999999866e-01,1.036024000000000056e+00,-2.342400000000000038e-02
1.468879999999999908e-01,1.046271999999999869e+00,-1.903200000000000031e-02
1.585999999999999910e-01,1.047247999999999957e+00,-2.928000000000000047e-03
1.932480000000000031e-01,1.030167999999999973e+00,-7.320000000000000118e-03
1.717759999999999843e-01,1.031144000000000061e+00,-5.367999999999999508e-03
1.298080000000000067e-01,1.035536000000000012e+00,-5.367999999999999508e-03
1.405440000000000023e-01,1.041879999999999917e+00,-9.271999999999998993e-03
1.820239999999999914e-01,1.040416000000000007e+00,-3.415999999999999766e-03
1.834879999999999844e-01,1.021384000000000070e+00,-3.903999999999999918e-03
1.605520000000000003e-01,1.022359999999999935e+00,-9.271999999999998993e-03
1.229760000000000020e-01,1.030656000000000017e+00,-4.392000000000000071e-03
1.356640000000000068e-01,1.035047999999999968e+00,0.000000000000000000e+00
1.649440000000000073e-01,1.034559999999999924e+00,-1.171200000000000019e-02
1.527439999999999909e-01,1.040904000000000051e+00,3.415999999999999766e-03
1.102879999999999971e-01,1.040904000000000051e+00,2.928000000000000047e-03
1.195599999999999996e-01,1.036511999999999878e+00,-1.415199999999999965e-02
1.522560000000000024e-01,1.034559999999999924e+00,-1.366399999999999906e-02
1.585999999999999910e-01,1.039927999999999964e+00,8.784000000000000141e-03
1.429840000000000000e-01,1.036511999999999878e+00,-9.759999999999999796e-04
1.239519999999999927e-01,1.029679999999999929e+00,-5.856000000000000094e-03
1.161439999999999972e-01,1.036999999999999922e+00,-5.367999999999999508e-03
1.259039999999999881e-01,1.045296000000000003e+00,-1.122399999999999960e-02
1.205360000000000043e-01,1.054079999999999906e+00,5.856000000000000094e-03
1.137039999999999995e-01,1.043831999999999871e+00,5.367999999999999508e-03
1.097999999999999948e-01,1.045784000000000047e+00,-1.464000000000000024e-02
1.171200000000000019e-01,1.048712000000000089e+00,1.171200000000000019e-02
1.044319999999999971e-01,1.046271999999999869e+00,-9.271999999999998993e-03
1.058960000000000040e-01,1.047247999999999957e+00,-3.903999999999999918e-03
1.112640000000000018e-01,1.043831999999999871e+00,2.439999999999999808e-02
1.010159999999999947e-01,1.040416000000000007e+00,2.928000000000000047e-03
8.344799999999999440e-02,1.040904000000000051e+00,-5.856000000000000094e-03
8.979199999999999682e-02,1.048712000000000089e+00,1.903200000000000031e-02
9.223199999999999454e-02,1.029679999999999929e+00,7.320000000000000118e-03
9.174399999999999222e-02,1.016991999999999896e+00,1.268799999999999963e-02
8.198400000000000132e-02,1.029679999999999929e+00,1.512799999999999909e-02
7.612800000000000122e-02,1.029191999999999885e+00,1.659199999999999911e-02
8.149599999999999900e-02,1.003816000000000042e+00,1.659199999999999911e-02
6.099999999999999867e-02,1.029191999999999885e+00,1.854399999999999799e-02
6.783200000000000340e-02,1.021871999999999892e+00,1.464000000000000024e-02
7.515199999999999658e-02,1.014551999999999898e+00,3.269599999999999590e-02
6.636799999999999644e-02,1.016016000000000030e+00,2.196000000000000035e-02
6.636799999999999644e-02,1.017479999999999940e+00,3.415999999999999592e-02
6.051199999999999635e-02,1.018456000000000028e+00,2.196000000000000035e-02
5.319199999999999623e-02,1.021384000000000070e+00,2.928000000000000047e-02
5.124000000000000082e-02,1.025776000000000021e+00,3.903999999999999831e-02
3.611199999999999827e-02,1.028704000000000063e+00,1.659199999999999911e-02
4.684800000000000075e-02,1.026751999999999887e+00,1.805599999999999913e-02
6.343999999999999639e-02,1.039439999999999920e+00,3.318399999999999822e-02
4.928799999999999848e-02,1.040416000000000007e+00,2.586399999999999810e-02
4.294399999999999606e-02,1.031631999999999882e+00,2.683999999999999928e-02
4.635999999999999843e-02,1.045296000000000003e+00,2.098399999999999918e-02
4.782399999999999846e-02,1.043344000000000049e+00,2.439999999999999808e-02
5.611999999999999628e-02,1.034559999999999924e+00,3.269599999999999590e-02
5.172799999999999621e-02,1.034559999999999924e+00,2.244799999999999920e-02
4.343199999999999839e-02,1.039439999999999920e+00,2.488800000000000040e-02
3.708799999999999597e-02,1.031631999999999882e+00,2.293599999999999806e-02
6.002400000000000097e-02,1.026751999999999887e+00,2.049600000000000033e-02
6.148800000000000099e-02,1.036511999999999878e+00,3.464799999999999824e-02
5.319199999999999623e-02,1.021384000000000070e+00,3.171999999999999820e-02
5.124000000000000082e-02,1.032607999999999970e+00,2.391199999999999923e-02
4.635999999999999843e-02,1.028704000000000063e+00,2.879199999999999815e-02
5.465599999999999625e-02,1.016991999999999896e+00,2.537599999999999925e-02
6.002400000000000097e-02,1.019919999999999938e+00,1.024800000000000016e-02
5.514399999999999857e-02,1.029191999999999885e+00,2.147199999999999803e-02
4.489599999999999841e-02,1.025287999999999977e+00,1.951999999999999916e-02
6.831999999999999185e-02,1.035536000000000012e+00,1.707999999999999796e-02
6.978399999999999881e-02,1.038951999999999876e+00,6.831999999999999532e-03
7.027200000000000113e-02,1.029191999999999885e+00,1.610400000000000026e-02
6.392799999999999871e-02,1.033584000000000058e+00,8.295999999999999555e-03
6.880799999999999417e-02,1.037976000000000010e+00,5.367999999999999508e-03
